date,portfolio_value,benchmark_value,marked_open_risk_percent,capital_invested_percent
2009-08-24,106661.21,225044.04,1.9993,49.07
2009-08-25,106823.54,225918.75,1.9962,49.14
2009-08-26,106578.39,224701.9,2.0008,49.03
2009-08-27,106733.4,226372.13,1.9979,49.1
2009-08-28,106751.45,228471.06,1.9976,49.11
2009-08-31,106272.08,226109.39,2.009,48.92
2009-09-01,105337.49,221684.83,2.0268,48.46
2009-09-02,105147.12,221768.22,1.5259,35.22
2009-09-03,105450.79,224213.81,1.5215,35.41
2009-09-04,106109.38,229001.96,1.5121,35.81
2009-09-08,106354.21,231800.82,1.5086,35.96
2009-09-09,106499.57,232600.08,1.5065,36.04
2009-09-10,106917.65,235856.61,1.5006,36.29
2009-09-11,106876.55,235357.45,1.9977,51.71
2009-09-14,107195.78,236116.19,1.9918,51.86
2009-09-15,107472.23,238243.71,1.9867,51.98
2009-09-16,108672.27,243000.4,1.9647,52.51
2009-09-17,108911.01,243219.77,1.9604,52.62
2009-09-18,108877.58,243382.32,1.961,52.6
2009-09-21,108958.1,243139.72,1.9596,52.64
2009-09-22,109168.7,243853.6,1.9558,52.73
2009-09-23,109009.44,243579.15,1.9586,52.66
2009-09-24,108531.49,241454.8,1.9673,52.45
2009-09-25,108101.26,239223.99,1.9727,52.23
2009-09-28,109061.77,243719.98,1.9553,52.65
2009-09-29,108891.3,242396.91,1.9584,52.57
2009-09-30,108766.23,243256.5,1.9607,52.52
2009-10-01,107378.35,235774.2,1.986,51.9
2009-10-02,107033.19,237648.55,0.4992,11.74
2009-10-05,107093.83,238988.47,0.0,0.0
2009-10-06,107093.83,243721.1,0.0,0.0
2009-10-07,107108.44,245556.74,0.4997,12.65
2009-10-08,106886.73,245060.67,1.0015,24.46
2009-10-09,107023.16,246710.91,1.0002,24.55
2009-10-12,107239.2,247402.65,0.9982,24.7
2009-10-13,107233.91,246948.87,0.9982,24.7
2009-10-14,107551.15,249210.55,0.9953,24.92
2009-10-15,107530.8,247188.02,1.4944,46.69
2009-10-16,107666.77,246502.11,1.4925,46.76
2009-10-19,108044.32,249455.77,1.4873,46.94
2009-10-20,108544.32,254978.25,1.4804,47.19
2009-10-21,108757.03,257767.14,1.4775,47.29
2009-10-22,109087.1,258737.06,1.473,47.45
2009-10-23,108718.77,256788.06,1.478,47.27
2009-10-26,108376.05,255218.68,1.4827,47.11
2009-10-27,107709.36,249874.85,0.9938,25.58
2009-10-28,107158.68,243807.1,0.9989,25.2
2009-10-29,107704.69,249439.59,0.9939,25.58
2009-10-30,106778.01,240418.13,1.0025,24.94
2009-11-02,106839.5,241212.23,0.501,12.62
2009-11-03,106799.62,241151.9,0.5011,12.59
2009-11-04,106946.32,242757.78,0.5005,12.71
2009-11-05,107175.63,247188.97,0.4994,12.89
2009-11-06,107197.71,250064.37,0.4993,12.91
2009-11-09,107704.75,257319.82,0.4969,13.32
2009-11-10,107895.27,257919.12,0.9948,26.96
2009-11-11,108012.64,259641.03,0.9937,27.04
2009-11-12,107726.32,258162.76,1.4965,41.8
2009-11-13,108141.73,260666.71,1.4908,42.02
2009-11-16,108570.92,263437.48,1.4849,42.25
2009-11-17,108722.1,263832.31,1.9812,59.39
2009-11-18,108523.16,262419.57,1.9848,59.32
2009-11-19,107545.83,256649.52,2.0028,58.95
2009-11-20,107279.91,255597.9,2.0078,58.85
2009-11-23,108512.66,261427.09,1.985,59.31
2009-11-24,108402.71,260338.77,1.987,59.27
2009-11-25,108588.02,260984.94,1.9836,59.34
2009-11-27,107629.72,256767.08,2.0013,58.98
2009-11-30,107745.06,257430.83,1.9991,59.02
2009-12-01,108104.93,257366.06,1.9925,59.16
2009-12-02,108178.06,257705.39,1.4964,46.11
2009-12-03,107921.18,257732.89,1.4999,45.98
2009-12-04,108091.71,256979.05,1.4976,46.07
2009-12-07,108018.49,258861.39,1.4986,46.03
2009-12-08,107419.73,257195.84,2.0097,54.28
2009-12-09,107920.39,263659.94,2.0004,54.5
2009-12-10,108006.19,262540.76,1.9988,54.53
2009-12-11,107880.97,260813.9,2.0011,54.48
2009-12-14,108563.06,264298.36,1.9885,54.77
2009-12-15,108306.23,262002.95,1.9933,54.66
2009-12-16,109206.26,266267.04,1.9768,55.03
2009-12-17,108639.81,263186.92,1.9871,54.8
2009-12-18,108937.31,265991.48,1.9817,54.92
2009-12-21,109713.51,269950.18,1.9677,55.24
2009-12-22,110208.78,272910.79,1.9588,55.44
2009-12-23,110783.94,275892.16,1.9487,55.67
2009-12-24,111178.6,281148.22,1.9418,55.83
2009-12-28,111252.8,282629.13,1.9984,56.98
2009-12-29,111179.66,281137.41,1.9997,56.95
2009-12-30,111701.96,284789.44,1.9904,57.15
2009-12-31,111297.29,283576.23,1.9976,57.0
2010-01-04,111942.18,286487.17,1.9861,57.24
2010-01-05,112079.69,287185.61,1.9836,57.3
2010-01-06,111633.79,283655.35,1.9916,57.13
2010-01-07,111142.47,281165.3,2.0004,56.94
2010-01-08,111299.28,283188.9,1.5141,43.28
2010-01-11,111094.73,281186.09,1.5169,43.18
2010-01-12,110330.3,276577.61,1.5274,42.78
2010-01-13,110837.4,279153.83,1.4623,41.94
2010-01-14,110741.51,278014.41,1.4635,41.89
2010-01-15,110027.02,273019.5,1.473,41.51
2010-01-19,110720.49,280953.94,1.4638,41.88
2010-01-20,110239.3,277438.76,1.4702,41.63
2010-01-21,109536.5,274008.54,1.4796,41.25
2010-01-22,108596.38,261644.62,0.9935,23.67
2010-01-25,108812.78,264900.82,0.0,0.0
2010-01-26,108812.78,265548.63,0.0,0.0
2010-01-27,108812.78,268126.42,0.0,0.0
2010-01-28,108812.78,259710.19,0.0,0.0
2010-01-29,108812.78,252349.41,0.0,0.0
2010-02-01,108812.78,257858.91,0.0,0.0
2010-02-02,108812.78,259235.12,0.0,0.0
2010-02-03,108812.78,262708.34,0.0,0.0
2010-02-04,108812.78,253085.02,0.0,0.0
2010-02-05,108812.78,256718.23,0.0,0.0
2010-02-08,108812.78,255725.11,0.0,0.0
2010-02-09,108812.78,257439.52,0.0,0.0
2010-02-10,108812.78,257275.25,0.0,0.0
2010-02-11,108812.78,262134.99,0.0,0.0
2010-02-12,108812.78,263507.97,0.0,0.0
2010-02-16,108812.78,267604.13,0.0,0.0
2010-02-17,108812.78,267407.66,0.0,0.0
2010-02-18,108534.86,265414.86,0.5013,19.83
2010-02-19,108418.68,264174.91,0.5018,19.74
2010-02-22,108457.41,263620.26,0.5016,19.77
2010-02-23,108215.11,259198.12,0.0,0.0
2010-02-24,108215.11,262379.08,0.0,0.0
2010-02-25,108215.11,262317.03,0.0,0.0
2010-02-26,108215.11,263593.14,0.0,0.0
2010-03-01,108215.11,269110.41,0.0,0.0
2010-03-02,108062.48,269944.72,1.4995,40.18
2010-03-03,108119.28,270175.97,1.4987,40.21
2010-03-04,108292.75,272171.56,1.4963,40.3
2010-03-05,109193.32,280243.22,1.484,40.8
2010-03-08,109154.37,279567.46,1.9847,53.91
2010-03-09,109414.53,283597.93,1.98,54.02
2010-03-10,110128.08,286731.42,1.9672,54.32
2010-03-11,110415.74,286764.39,1.962,54.44
2010-03-12,110435.76,287461.16,1.9617,54.45
2010-03-15,109844.47,283817.9,1.9722,54.2
2010-03-16,110170.45,286234.29,1.9664,54.34
2010-03-17,110312.89,287106.92,1.9639,54.39
2010-03-18,110384.18,285967.31,1.9987,54.97
2010-03-19,109813.05,282934.64,2.0091,54.74
2010-03-22,110128.78,285301.28,2.0033,54.87
2010-03-23,110187.43,287963.64,1.5068,42.4
2010-03-24,110052.07,287685.9,1.5086,42.33
2010-03-25,109863.1,286574.61,1.5112,42.23
2010-03-26,110084.59,289255.61,1.5082,42.35
2010-03-29,110359.49,290972.88,1.5044,42.49
2010-03-30,110604.35,293852.38,1.5011,42.62
2010-03-31,110413.14,292587.41,1.5037,42.52
2010-04-01,110577.77,293041.21,1.5015,42.61
2010-04-05,111015.84,295900.96,1.4955,42.83
2010-04-06,111141.26,295312.59,1.458,42.39
2010-04-07,111049.82,295626.87,1.4592,42.35
2010-04-08,111117.46,295017.17,1.4583,42.38
2010-04-09,111429.64,296611.17,1.4542,42.54
2010-04-12,111497.67,298410.13,1.4533,42.58
2010-04-13,111605.17,300941.4,1.4519,42.63
2010-04-14,112134.15,304306.42,1.9423,55.7
2010-04-15,112541.85,307428.2,1.9352,55.86
2010-04-16,111158.92,298970.93,1.4578,43.03
2010-04-19,111200.23,298613.5,1.4572,43.05
2010-04-20,111324.29,297990.65,1.4556,43.12
2010-04-21,112127.35,306149.56,1.4452,43.52
2010-04-22,112645.62,310397.06,1.4385,43.78
2010-04-23,113058.9,312600.82,1.4333,43.99
2010-04-26,112883.6,310718.05,1.4355,43.9
2010-04-27,111699.07,303533.85,1.4507,43.31
2010-04-28,111824.05,303509.75,1.4491,43.37
2010-04-29,112703.2,310164.66,1.4378,43.81
2010-04-30,111666.52,301537.47,1.4511,43.29
2010-05-03,112405.85,305518.11,1.4416,43.66
2010-05-04,111067.58,295039.81,1.459,42.98
2010-05-05,110557.25,292795.09,0.4893,11.7
2010-05-06,107678.82,283321.53,0.0,0.0
2010-05-07,107678.82,274731.98,0.0,0.0
2010-05-10,107678.82,292539.51,0.0,0.0
2010-05-11,107678.82,292408.07,0.0,0.0
2010-05-12,107678.82,297004.74,0.0,0.0
2010-05-13,107678.82,294480.07,0.0,0.0
2010-05-14,107678.82,286164.99,0.0,0.0
2010-05-17,107678.82,286623.48,0.0,0.0
2010-05-18,107678.82,282819.83,0.0,0.0
2010-05-19,107678.82,280105.57,0.0,0.0
2010-05-20,107678.82,269172.11,0.0,0.0
2010-05-21,107678.82,272958.17,0.0,0.0
2010-05-24,107678.82,275003.08,0.0,0.0
2010-05-25,107678.82,274899.16,0.0,0.0
2010-05-26,107678.82,273831.2,0.0,0.0
2010-05-27,107678.82,284500.75,0.0,0.0
2010-05-28,107678.82,284971.38,0.0,0.0
2010-06-01,107678.82,285202.68,0.0,0.0
2010-06-02,107678.82,289623.37,0.0,0.0
2010-06-03,107678.82,290540.52,0.0,0.0
2010-06-04,107678.82,282352.96,0.0,0.0
2010-06-07,107678.82,275714.88,0.0,0.0
2010-06-08,107678.82,273957.44,0.0,0.0
2010-06-09,107678.82,268052.46,0.0,0.0
2010-06-10,107678.82,276221.99,0.0,0.0
2010-06-11,107678.82,279232.45,0.0,0.0
2010-06-14,107678.82,278525.73,0.0,0.0
2010-06-15,107678.82,285861.74,0.0,0.0
2010-06-16,107678.82,290671.25,0.0,0.0
2010-06-17,107701.75,294724.64,0.4994,6.7
2010-06-18,107760.12,296220.2,0.4991,6.75
2010-06-21,107656.63,291630.05,0.4996,6.66
2010-06-22,107754.29,292094.72,0.4991,6.74
2010-06-23,107677.86,290038.2,0.4995,6.68
2010-06-24,107625.59,285976.27,0.4997,6.63
2010-06-25,107564.55,284241.84,0.5,6.58
2010-06-28,107607.01,285107.22,0.4998,6.62
2010-06-29,107285.13,272672.17,0.5013,6.34
2010-06-30,107123.84,267635.3,0.0,0.0
2010-07-01,107123.84,265464.3,0.0,0.0
2010-07-02,107123.84,263716.29,0.0,0.0
2010-07-06,107123.84,264634.35,0.0,0.0
2010-07-07,107123.84,274847.9,0.0,0.0
2010-07-08,107123.84,274590.67,0.0,0.0
2010-07-09,107123.84,277083.49,0.0,0.0
2010-07-12,107123.84,276994.67,0.0,0.0
2010-07-13,107123.84,276375.63,0.0,0.0
2010-07-14,107123.84,277569.23,0.0,0.0
2010-07-15,107123.84,276261.12,0.0,0.0
2010-07-16,107123.84,269041.62,0.0,0.0
2010-07-19,107123.84,268299.94,0.0,0.0
2010-07-20,107123.84,274941.16,0.0,0.0
2010-07-21,107123.84,274583.93,0.0,0.0
2010-07-22,107123.84,279728.24,0.0,0.0
2010-07-23,107123.84,280674.43,0.0,0.0
2010-07-26,107123.84,281016.82,0.0,0.0
2010-07-27,107123.84,284170.78,0.0,0.0
2010-07-28,107123.84,280235.23,0.0,0.0
2010-07-29,107123.84,275690.69,0.0,0.0
2010-07-30,107123.84,275333.33,0.0,0.0
2010-08-02,107123.84,279613.11,0.0,0.0
2010-08-03,107123.84,278804.72,0.0,0.0
2010-08-04,107123.84,282424.88,0.0,0.0
2010-08-05,107123.84,282021.22,0.0,0.0
2010-08-06,107123.84,280394.19,0.0,0.0
2010-08-09,107123.84,282440.25,0.0,0.0
2010-08-10,107123.84,279472.71,0.0,0.0
2010-08-11,107123.84,270393.46,0.0,0.0
2010-08-12,107123.84,271341.22,0.0,0.0
2010-08-13,107123.84,269961.6,0.0,0.0
2010-08-16,107123.84,268385.38,0.0,0.0
2010-08-17,107123.84,272423.46,0.0,0.0
2010-08-18,107123.84,272544.46,0.0,0.0
2010-08-19,107123.84,269887.35,0.0,0.0
2010-08-20,107123.84,269349.82,0.0,0.0
2010-08-23,107123.84,266452.52,0.0,0.0
2010-08-24,107123.84,260552.53,0.0,0.0
2010-08-25,107123.84,263531.68,0.0,0.0
2010-08-26,107123.84,260831.27,0.0,0.0
2010-08-27,107123.84,263806.26,0.0,0.0
2010-08-30,107123.84,262044.67,0.0,0.0
2010-08-31,107123.84,261295.7,0.0,0.0
2010-09-01,107123.84,268242.38,0.0,0.0
2010-09-02,107123.84,270540.12,0.0,0.0
2010-09-03,107123.84,276869.4,0.0,0.0
2010-09-07,107123.84,275544.79,0.0,0.0
2010-09-08,107123.84,280630.29,0.0,0.0
2010-09-09,107030.74,281097.29,0.5001,9.66
2010-09-10,107044.11,281207.51,0.5,9.68
2010-09-13,107186.85,286092.16,0.4993,9.8
2010-09-14,107226.96,286390.45,0.4991,9.83
2010-09-15,107311.89,288050.58,0.4987,9.9
2010-09-16,107561.58,292221.95,0.4976,10.11
2010-09-17,107514.4,292241.73,0.4978,10.07
2010-09-20,107823.46,300116.49,0.4964,10.33
2010-09-21,107844.7,302401.36,0.4963,10.35
2010-09-22,108001.2,305262.91,0.4956,10.48
2010-09-23,108047.2,306175.88,0.4953,10.51
2010-09-24,108180.89,312202.72,0.4947,10.63
2010-09-27,108135.28,310887.7,0.4949,10.59
2010-09-28,107966.2,307830.42,0.4957,10.45
2010-09-29,107986.25,307901.29,0.4956,10.46
2010-09-30,107843.91,304749.14,0.4963,10.35
2010-10-01,107795.55,303164.71,0.4965,10.31
2010-10-04,107642.98,299698.66,0.4972,10.18
2010-10-05,108047.99,308956.89,0.4953,10.52
2010-10-06,108057.82,307138.63,0.4953,10.52
2010-10-07,108059.0,306593.7,0.4953,10.52
2010-10-08,108249.71,310971.81,0.4944,10.68
2010-10-11,108300.43,311933.96,0.4942,10.72
2010-10-12,108425.47,314961.71,0.4936,10.83
2010-10-13,108492.57,317334.52,0.9917,24.48
2010-10-14,108548.7,317887.03,0.9912,24.51
2010-10-15,109349.91,332626.47,0.9839,25.07
2010-10-18,109422.61,336469.44,0.9833,25.12
2010-10-19,108947.83,329437.38,0.9875,24.79
2010-10-20,109096.76,330486.33,0.9862,24.89
2010-10-21,109086.25,329828.61,0.9863,24.89
2010-10-22,109107.84,330606.66,0.9861,24.9
2010-10-25,109234.71,332328.87,0.985,24.99
2010-10-26,109244.53,332009.22,0.9849,25.0
2010-10-27,109282.59,332117.08,0.9845,25.02
2010-10-28,109212.87,330772.82,0.9852,24.97
2010-10-29,109010.32,327476.83,0.987,24.83
2010-11-01,109147.83,329705.32,0.9857,24.93
2010-11-02,109515.04,334114.28,0.9824,25.18
2010-11-03,109720.38,337170.62,0.9806,25.32
2010-11-04,110355.29,341795.3,1.4703,42.71
2010-11-05,110381.76,341765.53,1.4699,42.73
2010-11-08,110425.14,342998.42,1.4694,42.75
2010-11-09,110104.19,340729.46,1.4737,42.58
2010-11-10,110335.65,342370.33,1.4706,42.7
2010-11-11,110110.81,340357.36,1.4736,42.59
2010-11-12,109294.62,334512.01,1.4846,42.16
2010-11-15,109170.94,332578.14,1.4863,42.09
2010-11-16,108415.67,326235.69,1.4966,41.69
2010-11-17,108349.07,326150.3,0.0,0.0
2010-11-18,108349.07,334173.09,0.0,0.0
2010-11-19,108349.07,333702.6,0.0,0.0
2010-11-22,108349.07,338162.92,0.0,0.0
2010-11-23,108349.07,332897.82,0.0,0.0
2010-11-24,108349.07,339576.43,0.0,0.0
2010-11-26,108349.07,338369.94,0.0,0.0
2010-11-29,108349.07,339194.63,0.0,0.0
2010-11-30,108349.07,332183.15,0.0,0.0
2010-12-01,108349.07,338856.29,0.0,0.0
2010-12-02,108349.07,341663.0,0.0,0.0
2010-12-03,108349.07,342499.7,0.0,0.0
2010-12-06,108349.07,343997.08,0.0,0.0
2010-12-07,108349.07,344860.0,0.0,0.0
2010-12-08,108349.07,347471.94,0.0,0.0
2010-12-09,108349.07,346245.63,0.0,0.0
2010-12-10,108349.07,347352.27,0.0,0.0
2010-12-13,108240.65,347241.75,0.498,18.41
2010-12-14,108258.25,346518.01,0.4979,18.43
2010-12-15,108167.05,345076.89,0.4984,18.36
2010-12-16,108282.25,346161.74,0.4978,18.44
2010-12-17,108199.05,345754.21,0.4982,18.38
2010-12-20,108247.05,347103.17,0.498,18.42
2010-12-21,108373.45,350874.53,0.4974,18.51
2010-12-22,108419.46,352186.92,1.4954,56.09
2010-12-23,108174.95,350695.97,1.9997,75.05
2010-12-27,108214.83,351423.07,1.9989,75.06
2010-12-28,108156.03,351407.62,2.0,75.05
2010-12-29,108268.37,351574.8,1.9979,75.07
2010-12-30,108017.7,350361.63,2.0026,75.02
2010-12-31,107732.21,350130.94,2.0079,74.95
2011-01-03,109041.5,357300.66,1.9838,75.25
2011-01-04,109059.2,358008.59,1.9997,75.57
2011-01-05,109758.3,363833.61,1.9869,75.72
2011-01-06,109950.62,370129.29,1.9834,75.76
2011-01-07,110130.6,373237.02,1.9802,75.8
2011-01-10,110555.4,379031.21,1.9726,75.9
2011-01-11,110653.29,377997.95,1.9709,75.92
2011-01-12,111279.02,387968.86,1.9598,76.05
2011-01-13,111330.14,388824.43,1.9589,76.06
2011-01-14,112048.95,392209.23,1.9463,76.22
2011-01-18,112063.78,387503.02,1.946,76.22
2011-01-19,111231.49,383438.32,1.9606,76.04
2011-01-20,110502.62,378873.89,1.9735,75.88
2011-01-21,109573.35,372929.21,1.9903,75.68
2011-01-24,110745.16,386534.71,1.9692,75.94
2011-01-25,111263.92,388020.63,1.96,76.05
2011-01-26,111552.6,390918.03,1.955,76.11
2011-01-27,111724.97,390594.45,1.9519,76.15
2011-01-28,109826.52,381623.78,1.9857,75.74
2011-01-31,110353.37,384300.14,1.4855,61.13
2011-02-01,111522.67,391236.27,1.4699,61.54
2011-02-02,111421.4,393619.55,1.4713,61.5
2011-02-03,111446.21,391758.32,1.4709,61.51
2011-02-04,111853.51,395448.09,1.4656,61.65
2011-02-07,112422.64,396725.29,1.4582,61.85
2011-02-08,112882.14,397661.72,1.4522,62.0
2011-02-09,112964.91,397770.66,1.4512,62.03
2011-02-10,112773.49,394334.81,1.4536,61.97
2011-02-11,113230.29,398587.93,1.4321,61.69
2011-02-14,113491.27,399628.69,1.4289,61.78
2011-02-15,113434.17,398153.81,1.4296,61.76
2011-02-16,113941.94,402646.15,1.4232,61.93
2011-02-17,113691.04,405604.92,1.4263,61.85
2011-02-18,113187.74,401042.22,1.4327,61.68
2011-02-22,111243.82,384061.85,1.4577,61.01
2011-02-23,111054.2,383534.12,0.4854,18.88
2011-02-24,111000.4,384962.75,0.0,0.0
2011-02-25,111000.4,390248.83,0.0,0.0
2011-02-28,111000.4,392798.59,0.0,0.0
2011-03-01,111000.4,385676.7,0.0,0.0
2011-03-02,111000.4,385363.99,0.0,0.0
2011-03-03,111000.4,392184.65,0.0,0.0
2011-03-04,111000.4,390982.65,0.0,0.0
2011-03-07,111000.4,385860.34,0.0,0.0
2011-03-08,111000.4,384143.95,0.0,0.0
2011-03-09,111000.4,380739.03,0.0,0.0
2011-03-10,111000.4,371979.43,0.0,0.0
2011-03-11,111000.4,375645.15,0.0,0.0
2011-03-14,111000.4,376123.48,0.0,0.0
2011-03-15,111000.4,368915.99,0.0,0.0
2011-03-16,111000.4,356536.07,0.0,0.0
2011-03-17,111000.4,361253.11,0.0,0.0
2011-03-18,111000.4,357987.5,0.0,0.0
2011-03-21,111000.4,366182.16,0.0,0.0
2011-03-22,111000.4,366549.63,0.0,0.0
2011-03-23,111000.4,366891.34,0.0,0.0
2011-03-24,111000.4,375331.69,0.0,0.0
2011-03-25,111000.4,377389.23,0.0,0.0
2011-03-28,111000.4,377807.42,0.0,0.0
2011-03-29,111000.4,378807.66,0.0,0.0
2011-03-30,111000.4,375801.86,0.0,0.0
2011-03-31,111000.4,376247.48,0.0,0.0
2011-04-01,111000.4,373694.99,0.0,0.0
2011-04-04,111000.4,369426.78,0.0,0.0
2011-04-05,111000.4,366136.06,0.0,0.0
2011-04-06,111000.4,365936.42,0.0,0.0
2011-04-07,111000.4,368087.65,0.0,0.0
2011-04-08,111000.4,364384.75,0.0,0.0
2011-04-11,111000.4,360866.5,0.0,0.0
2011-04-12,111000.4,360975.93,0.0,0.0
2011-04-13,111000.4,365126.49,0.0,0.0
2011-04-14,111000.4,364876.13,0.0,0.0
2011-04-15,111000.4,357562.34,0.0,0.0
2011-04-18,111000.4,357929.84,0.0,0.0
2011-04-19,111000.4,361328.12,0.0,0.0
2011-04-20,111000.4,366963.33,0.0,0.0
2011-04-21,111000.4,372359.28,0.0,0.0
2011-04-25,111004.54,374604.88,0.4988,17.6
2011-04-26,111114.76,375339.68,0.4983,17.68
2011-04-27,111324.32,376005.26,0.9963,39.95
2011-04-28,111374.34,374439.09,0.9959,39.97
2011-04-29,111527.23,378454.79,1.4938,46.0
2011-05-02,111361.31,374697.31,1.496,45.92
2011-05-03,110861.92,372834.92,1.5027,45.67
2011-05-04,110620.9,373336.82,1.506,45.56
2011-05-05,110295.35,371065.18,1.5105,45.4
2011-05-06,110688.54,372983.59,1.5051,45.59
2011-05-09,111001.53,375104.49,1.5008,45.74
2011-05-10,111387.93,377285.74,1.4956,45.93
2011-05-11,111014.38,374944.85,1.5007,45.75
2011-05-12,111460.0,376374.93,1.4947,45.97
2011-05-13,110282.27,365768.9,1.5106,45.39
2011-05-16,109692.53,358042.66,1.0111,39.58
2011-05-17,109560.09,360925.05,0.5069,22.12
2011-05-18,109776.67,364702.46,0.5059,22.28
2011-05-19,109834.91,364739.36,0.5057,22.32
2011-05-20,109640.17,361059.17,0.5066,22.18
2011-05-23,109307.49,359245.49,0.0,0.0
2011-05-24,109307.49,357818.54,0.0,0.0
2011-05-25,109307.49,361602.92,0.0,0.0
2011-05-26,109307.49,361775.11,0.0,0.0
2011-05-27,109307.49,365533.46,0.0,0.0
2011-05-31,109307.49,374996.17,0.0,0.0
2011-06-01,109307.49,369755.63,0.0,0.0
2011-06-02,109307.49,370179.7,0.0,0.0
2011-06-03,109307.49,365852.7,0.0,0.0
2011-06-06,109307.49,360785.84,0.0,0.0
2011-06-07,109307.49,356704.11,0.0,0.0
2011-06-08,109307.49,355305.2,0.0,0.0
2011-06-09,109307.49,354295.12,0.0,0.0
2011-06-10,109307.49,348684.06,0.0,0.0
2011-06-13,109307.49,348366.14,0.0,0.0
2011-06-14,109307.49,353396.21,0.0,0.0
2011-06-15,109307.49,347409.82,0.0,0.0
2011-06-16,109307.49,344614.75,0.0,0.0
2011-06-17,109307.49,338848.1,0.0,0.0
2011-06-20,109307.49,335448.94,0.0,0.0
2011-06-21,109307.49,344330.56,0.0,0.0
2011-06-22,109307.49,341147.46,0.0,0.0
2011-06-23,109307.49,347318.13,0.0,0.0
2011-06-24,109307.49,341777.33,0.0,0.0
2011-06-27,109307.49,345943.55,0.0,0.0
2011-06-28,109307.49,349970.95,0.0,0.0
2011-06-29,109307.49,350498.36,0.0,0.0
2011-06-30,109307.49,353494.2,0.0,0.0
2011-07-01,109307.49,361030.58,0.0,0.0
2011-07-05,109323.2,365497.36,0.9985,36.72
2011-07-06,109500.96,366846.48,1.4959,49.75
2011-07-07,110198.62,372182.43,1.4865,50.07
2011-07-08,110091.72,371323.33,1.4879,50.02
2011-07-11,109127.32,364930.03,1.5011,49.58
2011-07-12,108887.05,364609.6,1.5044,49.47
2011-07-13,109207.09,367845.94,1.5,49.62
2011-07-14,108839.54,364802.03,1.505,49.45
2011-07-15,109489.61,376659.14,1.4961,49.75
2011-07-18,109533.83,380907.12,0.9972,30.01
2011-07-19,110060.94,385670.03,0.9924,30.35
2011-07-20,110391.32,390713.45,0.9894,30.56
2011-07-21,110527.25,394291.15,0.9882,30.64
2011-07-22,110958.75,400285.68,0.9844,30.91
2011-07-25,111132.58,402850.01,0.9828,31.02
2011-07-26,111377.81,405379.25,0.9807,31.17
2011-07-27,110464.89,394423.68,0.9888,30.6
2011-07-28,110464.48,394215.17,0.9888,30.6
2011-07-29,110351.64,392408.8,0.9898,30.53
2011-08-01,110522.64,398330.21,0.9883,30.64
2011-08-02,109715.93,390289.56,0.4981,14.37
2011-08-03,109864.29,394846.83,0.4974,14.48
2011-08-04,109248.14,376999.84,0.5002,14.0
2011-08-05,109349.47,373432.64,0.0,0.0
2011-08-08,109349.47,351739.44,0.0,0.0
2011-08-09,109349.47,372235.46,0.0,0.0
2011-08-10,109349.47,359842.88,0.0,0.0
2011-08-11,109349.47,372158.5,0.0,0.0
2011-08-12,109349.47,373420.34,0.0,0.0
2011-08-15,109349.47,378895.04,0.0,0.0
2011-08-16,109349.47,373873.52,0.0,0.0
2011-08-17,109349.47,372664.34,0.0,0.0
2011-08-18,109349.47,356377.24,0.0,0.0
2011-08-19,109349.47,347356.09,0.0,0.0
2011-08-22,109349.47,348970.98,0.0,0.0
2011-08-23,109349.47,366801.03,0.0,0.0
2011-08-24,109349.47,368869.43,0.0,0.0
2011-08-25,109349.47,364834.4,0.0,0.0
2011-08-26,109349.47,374026.71,0.0,0.0
2011-08-29,109349.47,381474.44,0.0,0.0
2011-08-30,109349.47,382696.65,0.0,0.0
2011-08-31,109349.47,378655.0,0.0,0.0
2011-09-01,109349.47,374876.37,0.0,0.0
2011-09-02,109349.47,367631.32,0.0,0.0
2011-09-06,109349.47,371488.69,0.0,0.0
2011-09-07,109349.47,379260.79,0.0,0.0
2011-09-08,109349.47,378972.76,0.0,0.0
2011-09-09,109349.47,371871.36,0.0,0.0
2011-09-12,109349.47,375254.75,0.0,0.0
2011-09-13,109349.47,379510.06,0.0,0.0
2011-09-14,109349.47,385293.78,0.0,0.0
2011-09-15,109349.47,389959.37,0.0,0.0
2011-09-16,109462.84,395252.0,0.4993,9.5
2011-09-19,109751.82,401280.01,0.4979,9.74
2011-09-20,109799.08,401284.11,0.4977,9.78
2011-09-21,109765.06,397925.91,0.4979,9.75
2011-09-22,109497.11,385593.42,0.4991,9.53
2011-09-23,109561.5,388753.47,0.4988,9.58
2011-09-26,109532.16,389512.97,0.4989,9.56
2011-09-27,109430.64,388332.47,0.4994,9.47
2011-09-28,109372.22,383991.59,0.4997,9.42
2011-09-29,109205.01,378771.71,0.5004,9.29
2011-09-30,108964.84,369034.51,0.5015,9.09
2011-10-03,108778.1,359861.43,0.0,0.0
2011-10-04,108778.1,362869.52,0.0,0.0
2011-10-05,108778.1,368974.63,0.0,0.0
2011-10-06,108778.1,371554.51,0.0,0.0
2011-10-07,108778.1,367160.26,0.0,0.0
2011-10-10,108778.1,384543.59,0.0,0.0
2011-10-11,108778.1,392197.27,0.0,0.0
2011-10-12,108778.1,394213.88,0.0,0.0
2011-10-13,108778.1,401578.85,0.0,0.0
2011-10-14,108778.1,414921.31,0.0,0.0
2011-10-17,108778.1,409906.9,0.0,0.0
2011-10-18,108778.1,414252.31,0.0,0.0
2011-10-19,108778.1,396759.38,0.0,0.0
2011-10-20,108778.1,392972.93,0.0,0.0
2011-10-21,108778.1,393025.35,0.0,0.0
